NUMERO_ED;École doctorale;Sigle de l'ED;ANNEE;ANNEE_UNIVERSITAIRE;RENTREE;TOTAL_PREMIERS_INSCRITS;TOTAL_DIP_FR;MASTER;INGENIEUR;EC_COM;DIP_FR_AUTRE;TOTAL_DIP_ETRANGER;DIP_EUROPE_UE;DIP_EUROPE_HORS_UE;DIP_ASIE;DIP_AFRIQUE;DIP_AMERIQUES;DIP_AUSTRALIE_OCEANIE;DIP_ETR_AUTRE_NR;id_paysage_ED
378;École doctorale Sciences de l'homme et de la société;SHS;2011;2010-11;2010;36;34;25;0;0;9;2;1;0;0;1;0;0;0;3XKuF
475;École doctorale Mathématiques, informatique, télécommunications de Toulouse;MITT;2011;2010-11;2010;133;98;87;10;0;1;35;7;1;9;14;4;0;0;xcp2r
484;École doctorale Lettres, langues, linguistique, arts;3LA;2011;2010-11;2010;123;101;94;0;0;7;22;11;0;6;4;1;0;0;BlCQD
494;École doctorale Jean-Henri Lambert;;2011;2010-11;2010;41;29;28;0;0;1;12;4;0;2;2;4;0;0;A3m51
534;École doctorale Modélisation et instrumentation en physique, énergie, géosciences et environnement;MIPEGE;2011;2010-11;2010;36;24;21;3;0;0;12;6;0;3;1;2;0;0;K93eR
37;École doctorale Sciences physiques pour l'ingénieur et microtechniques;SPIM;2015;2014-15;2014;111;68;43;24;0;1;43;5;0;19;15;4;0;0;F7G1B
132;École doctorale Sciences du langage;;2015;2014-15;2014;14;11;11;0;0;0;3;1;0;0;1;1;0;0;5AUF1
220;École doctorale Électronique, électrotechnique, automatique, traitement du signal;EEATS;2015;2014-15;2014;146;116;42;74;0;0;30;4;0;9;4;12;1;0;IxEaw
266;École doctorale Biologie, santé, environnement;BIOSE;2015;2014-15;2014;43;38;36;0;0;2;5;1;0;3;0;1;0;0;386V9
447;École doctorale de l'école polytechnique;;2015;2014-15;2014;132;93;69;24;0;0;39;19;6;9;1;4;0;0;zgCCh
503;École doctorale Sciences et technologies de l'information et de mathématiques;STIM;2015;2014-15;2014;81;50;46;4;0;0;31;6;0;15;9;1;0;0;JQevP
526;École doctorale Sociétés et organisations;SORG;2015;2014-15;2014;37;32;30;0;1;1;5;0;1;3;1;0;0;0;5F3Fd
530;École doctorale Organisations, marchés, institutions;OMI;2015;2014-15;2014;54;42;17;1;2;22;12;2;0;3;6;1;0;0;4htv7
105;École doctorale Terre, univers, environnement;;2013;2012-13;2012;48;35;29;5;0;1;13;5;0;3;2;2;1;0;lcWAf
166;École doctorale Information, structures et systèmes;I2S;2013;2012-13;2012;122;86;65;20;0;1;36;7;1;13;12;3;0;0;2uO68
262;École doctorale Sciences juridiques, politiques, économiques et de gestion;DEG;2013;2012-13;2012;59;54;53;0;0;1;5;2;0;0;2;1;0;0;H7GyL
352;École doctorale Physique et sciences de la matière;;2013;2012-13;2012;65;41;36;5;0;0;24;17;0;5;2;0;0;0;fb5YC
494;École doctorale Jean-Henri Lambert;;2013;2012-13;2012;47;33;25;8;0;0;14;3;0;5;3;3;0;0;A3m51
31;École doctorale Pratiques et théories du sens;;2012;2011-12;2011;126;97;82;0;0;15;29;13;0;8;1;7;0;0;1S466
340;École doctorale Biologie moléculaire, intégrative et cellulaire;BMIC;2012;2011-12;2011;60;56;54;2;0;0;4;1;0;2;1;0;0;0;db7xq
406;École doctorale Chimie moléculaire de Paris centre;;2012;2011-12;2011;27;21;20;1;0;0;6;0;0;5;0;1;0;0;a5dKy
414;École doctorale Sciences de la vie et de la santé;;2012;2011-12;2011;126;100;93;4;0;3;26;9;6;7;1;2;1;0;YI4xS
450;École doctorale Recherches en psychanalyse et psychopathologie;PSY²;2012;2011-12;2011;77;68;51;0;0;17;9;3;0;2;1;3;0;0;8jI3f
462;École doctorale Sciences de l'homme et de la société;;2012;2011-12;2011;54;50;46;0;0;4;4;2;1;0;1;0;0;0;KsM6i
473;École doctorale Sciences de l'homme et de la société;SHS;2012;2011-12;2011;129;116;105;0;0;11;13;3;2;3;5;0;0;0;8qKD9
501;École doctorale Droit, économie-gestion, sociétés, territoires;;2012;2011-12;2011;92;84;75;1;0;8;8;1;0;4;2;1;0;0;wE7WM
70;École doctorale Sciences pour l'ingénieur;EDSPI;2011;2010-11;2010;65;47;37;10;0;0;18;4;2;2;8;2;0;0;G413P
154;École doctorale Sciences de la vie et de la santé;SVS;2011;2010-11;2010;110;84;80;2;0;2;26;19;0;2;3;2;0;0;hLn36
181;École doctorale Structure, informations, matière et matériaux;Simem;2011;2010-11;2010;66;50;39;9;0;2;16;4;1;8;2;1;0;0;c1D6f
188;École doctorale Histoire moderne et contemporaine;;2011;2010-11;2010;46;41;33;0;0;8;5;2;0;1;1;1;0;0;RSZ7F
216;École doctorale Ingénierie pour la santé, la cognition, l'environnement;EDISCE;2011;2010-11;2010;37;33;29;2;0;2;4;3;0;0;0;1;0;0;fPs1t
261;École doctorale Cognition, comportements, conduites humaines;3CH;2011;2010-11;2010;45;43;40;0;0;3;2;2;0;0;0;0;0;0;KOLCy
280;École doctorale Philosophie;;2011;2010-11;2010;58;43;34;0;0;9;15;1;1;5;0;8;0;0;kJxnm
405;École doctorale Économie, management,mathématiques et physique de Cergy;EM2C;2011;2010-11;2010;22;22;20;1;0;1;0;0;0;0;0;0;0;0;QbwSB
472;École doctorale de l'EPHE;;2011;2010-11;2010;143;104;70;3;0;31;39;19;3;8;2;7;0;0;27zK4
473;École doctorale Sciences de l'homme et de la société;SHS;2011;2010-11;2010;111;92;83;0;0;9;19;13;0;3;3;0;0;0;8qKD9
480;École doctorale Montaigne-humanités;;2011;2010-11;2010;108;97;85;1;0;11;11;3;1;3;3;1;0;0;f3SeZ
491;École doctorale Langages, idées, sociétés, institutions, territoires;LISIT;2011;2010-11;2010;120;103;88;1;0;14;17;5;0;4;6;2;0;0;iB25j
495;École doctorale Végétal, environnement, nutrition, agroalimentaire, mer;VENAM;2011;2010-11;2010;41;34;29;5;0;0;7;1;1;2;3;0;0;0;HL495
502;École doctorale Biologie - Santé;;2011;2010-11;2010;97;84;73;5;0;6;13;5;0;5;1;2;0;0;JCFV7
515;École doctorale Complexité du vivant;CdV;2011;2010-11;2010;70;47;45;0;0;2;23;16;0;4;1;2;0;0;CbV9s
537;École doctorale Culture et patrimoine;C&P;2011;2010-11;2010;44;38;38;0;0;0;6;1;0;1;2;2;0;0;GxI4a
487;École doctorale Philosophie;PHCR;2025;2024-25;2024;21;17;17;0;0;0;4;2;0;1;0;1;0;0;3BRzJ
544;École doctorale Inter-Med : Espaces, temps, cultures;INTER-MED;2025;2024-25;2024;31;27;27;0;0;0;4;0;0;0;3;1;0;0;7VjtD
555;École doctorale Sciences de l'Homme et de la Société;SHS;2025;2024-25;2024;30;28;26;0;0;2;2;1;0;0;1;0;0;0;44G6m
574;École doctorale de Mathématiques Hadamard;EDMH;2025;2024-25;2024;110;95;76;19;0;0;15;4;5;2;0;4;0;0;4pqal
585;École doctorale Sciences, Technologie,  Sante;EDSTS;2025;2024-25;2024;140;82;72;10;0;0;58;1;2;15;37;3;0;0;NM3Dl
627;École doctorale Éducation, Didactiques, Cognition;EDC;2025;2024-25;2024;23;22;20;1;0;1;1;1;0;0;0;0;0;0;dE3nH
6;École doctorale Droit privé;;2024;2023-24;2023;19;18;17;0;0;1;1;0;0;0;0;1;0;0;UMnW1
85;École doctorale Sciences de la vie et de la santé;SVS;2024;2023-24;2023;65;55;48;6;0;1;10;7;1;2;0;0;0;0;YdiMF
104;École doctorale Sciences de la matière, du rayonnement et de l'environnement;SMRE;2024;2023-24;2023;103;70;53;17;0;0;33;10;2;12;6;3;0;0;Q5iFz
284;École doctorale Droit et Science Politique;DSP;2024;2023-24;2023;7;6;6;0;0;0;1;1;0;0;0;0;0;0;ahH92
326;École doctorale Comportement, langage, éducation, socialisation, cognition;CLESCO;2024;2023-24;2023;55;49;49;0;0;0;6;2;2;1;0;1;0;0;nWIlG
352;École doctorale Physique et sciences de la matière;;2024;2023-24;2023;89;61;45;16;0;0;28;15;2;6;3;2;0;0;fb5YC
398;École doctorale Géosciences, ressources naturelles et environnement;GRNE;2024;2023-24;2023;29;19;14;4;0;1;10;1;1;5;2;1;0;0;Zi4Zf
478;École doctorale Sciences de Gestion;;2024;2023-24;2023;10;9;9;0;0;0;1;1;0;0;0;0;0;0;q34kB
492;École doctorale Droit;;2024;2023-24;2023;35;33;33;0;0;0;2;0;1;0;1;0;0;0;kOQsX
603;École doctorale Éducation, Langages, Interactions, Cognition, Clinique, Expertise - ED 603;ELICCE;2024;2023-24;2023;31;29;26;2;0;1;2;1;0;0;1;0;0;0;1Mzw7
635;École doctorale Polytechnique Hauts-de-France;PHF;2024;2023-24;2023;67;43;35;5;0;3;24;3;2;7;9;3;0;0;p2m23
646;École doctorale Éducation, Langages, Interactions, Cognition, Clinique, Expertise;ELICCE;2024;2023-24;2023;45;43;40;1;0;2;2;1;1;0;0;0;0;0;sdk5n
654;École doctorale Littératures, Sciences Humaines et Sociales;SHS;2024;2023-24;2023;21;18;17;0;0;1;3;0;0;2;1;0;0;0;k2ywn
84;École doctorale Sciences et technologies de l'information et de la communication;STIC;2023;2022-23;2022;57;41;25;16;0;0;16;8;3;2;1;2;0;0;9wS2W
86;École doctorale Sociétés, humanités, arts, lettres;LSHS;2023;2022-23;2022;67;48;43;0;2;3;19;10;2;2;3;2;0;0;O8E6y
112;École doctorale Archéologie;;2023;2022-23;2022;27;24;24;0;0;0;3;1;0;1;1;0;0;0;EvU7R
160;École doctorale Électronique, électrotechnique, automatique;EEA;2023;2022-23;2022;40;34;15;18;0;1;6;2;0;2;1;1;0;0;EgfMQ
216;École doctorale Ingénierie pour la santé, la cognition, l'environnement;EDISCE;2023;2022-23;2022;67;58;45;13;0;0;9;4;1;1;1;2;0;0;fPs1t
352;École doctorale Physique et sciences de la matière;;2023;2022-23;2022;85;58;37;21;0;0;27;14;6;2;2;3;0;0;fb5YC
355;École doctorale Espaces, cultures, sociétés;;2023;2022-23;2022;37;33;23;0;0;10;4;0;0;1;2;1;0;0;2kMf5
654;École doctorale Littératures, Sciences Humaines et Sociales;SHS;2023;2022-23;2022;27;25;22;0;1;2;2;0;0;1;1;0;0;0;k2ywn
70;École doctorale Sciences pour l'ingénieur;EDSPI;2022;2021-22;2021;47;37;21;16;0;0;10;4;1;3;2;0;0;0;G413P
261;École doctorale Cognition, comportements, conduites humaines;3CH;2022;2021-22;2021;40;34;32;2;0;0;6;2;0;3;1;0;0;0;KOLCy
441;École doctorale Histoire de l'art;;2022;2021-22;2021;22;20;20;0;0;0;2;1;0;0;0;1;0;0;d5W3U
635;École doctorale Polytechnique Hauts-de-France;PHF;2022;2021-22;2021;49;30;20;8;0;2;19;3;1;6;6;3;0;0;p2m23
138;École doctorale Lettres, langues, spectacles;LLS;2021;2020-21;2020;40;23;23;0;0;0;17;12;1;3;0;1;0;0;y9O3k
211;École doctorale Sciences exactes et leurs applications;ED SEA;2021;2020-21;2020;102;76;59;17;0;0;26;14;0;3;3;5;1;0;1G1iC
432;École doctorale Sciences des métiers de l'ingénieur;SMI;2021;2020-21;2020;106;88;56;32;0;0;18;4;1;10;0;3;0;0;nSsHB
491;École doctorale Langages, idées, sociétés, institutions, territoires;LISIT;2015;2014-15;2014;120;97;86;1;1;9;23;7;1;4;10;1;0;0;iB25j
498;École doctorale Sciences pour l'ingénieur, géosciences, architecture;SPIGA;2015;2014-15;2014;107;73;46;26;0;1;34;7;1;13;7;6;0;0;0vlKH
527;École doctorale Cognition, comportement, langage(s);CCL;2015;2014-15;2014;18;15;13;0;0;2;3;1;0;1;0;1;0;0;MvpY8
39;École doctorale Mathématiques et Informatique;EDMIB;2014;2013-14;2013;55;40;35;5;0;0;15;8;0;3;2;2;0;0;TBj2X
62;École doctorale Sciences de la vie et de la santé;;2014;2013-14;2013;175;142;113;4;0;25;33;8;1;16;6;2;0;0;vZzE7
104;École doctorale Sciences de la matière, du rayonnement et de l'environnement;SMRE;2014;2013-14;2013;115;79;63;16;0;0;36;10;4;17;4;0;1;0;Q5iFz
151;École doctorale Biologie, santé, biotechnologies;;2014;2013-14;2013;87;74;66;4;0;4;13;6;0;6;0;1;0;0;yP8w4
222;École doctorale Sciences chimiques;EDSC;2014;2013-14;2013;67;45;40;5;0;0;22;8;5;8;0;1;0;0;AdU8Q
72;École doctorale Sciences pour l'ingénieur;SPI;2013;2012-13;2012;215;132;95;33;0;4;83;15;2;30;24;12;0;0;47QPx
92;École doctorale Vie -  Agro - Santé;;2013;2012-13;2012;80;72;58;14;0;0;8;5;0;2;0;1;0;0;RjvXY
129;École doctorale Sciences de l'environnement d'Ile de France;SEIF;2013;2012-13;2012;57;44;38;6;0;0;13;3;0;5;3;2;0;0;TnAPh
222;École doctorale Sciences chimiques;EDSC;2013;2012-13;2012;69;48;39;3;0;6;21;12;2;7;0;0;0;0;AdU8Q
273;École doctorale Biologie et biotechnologie;B2T;2013;2012-13;2012;45;38;32;5;0;1;7;2;0;2;0;3;0;0;Wtta6
402;École doctorale Sciences de la vie et de la santé;SVS;2013;2012-13;2012;33;28;20;0;0;8;5;0;1;2;2;0;0;0;YKgsU
514;École doctorale Études anglophones, germanophones et européennes;EDEAGE;2011;2010-11;2010;47;44;43;0;0;1;3;1;0;0;1;0;1;0;fuIQs
284;École doctorale Droit et Science Politique;DSP;2025;2024-25;2024;5;5;3;0;0;2;0;0;0;0;0;0;0;0;ahH92
511;École doctorale Sciences et ingénierie;S&I;2012;2011-12;2011;29;19;14;3;0;2;10;2;0;1;5;2;0;0;7aXuB
391;École doctorale Sciences mécaniques, acoustique et électronique et robotique de Paris;SMAER;2011;2010-11;2010;54;47;38;9;0;0;7;5;1;1;0;0;0;0;k0eue
171;École doctorale Toulouse sciences économiques;TSE;2025;2024-25;2024;16;16;16;0;0;0;0;0;0;0;0;0;0;0;Q5nNQ
446;École doctorale Biologie - Santé;EDBSL;2025;2024-25;2024;102;89;85;4;0;0;13;5;0;6;1;1;0;0;4iEUF
458;École doctorale Sciences écologiques, vétérinaires, agronomiques et bioingénieries;SEVAB;2025;2024-25;2024;65;59;46;13;0;0;6;2;0;1;3;0;0;0;Yf3TI
406;École doctorale Chimie moléculaire de Paris centre;;2023;2022-23;2022;41;27;23;4;0;0;14;3;1;10;0;0;0;0;a5dKy
417;École doctorale Sciences et Ingénierie;S&I;2023;2022-23;2022;26;16;14;2;0;0;10;2;1;4;2;1;0;0;SSBvE
454;École doctorale Sciences de l'homme, du politique et du territoire;SHPT;2023;2022-23;2022;43;38;34;0;2;2;5;1;3;0;1;0;0;0;Opv31
483;École doctorale Histoire, géographie, aménagement, urbanisme, archéologie, science politique, sociologie, anthropologie;SCSO;2023;2022-23;2022;85;76;70;4;0;2;9;4;2;2;1;0;0;0;hc6u4
513;École doctorale Droit et sciences politiques, économiques et de gestion;DESPEG;2023;2022-23;2022;43;34;29;0;5;0;9;2;2;0;4;1;0;0;aVHGU
571;École doctorale Sciences Chimiques : Molécules, Matériaux, Instrumentation et Biosystemes;2MIB;2023;2022-23;2022;103;85;70;15;0;0;18;4;1;11;1;1;0;0;zbi37
621;École doctorale Ingénierie des Systèmes, Matériaux, Mécanique, Énergétique;ISMME;2023;2022-23;2022;66;57;18;39;0;0;9;6;0;0;1;2;0;0;B2549
625;École doctorale Mondes Anglophones, Germanophones, Iraniens, Indiens, et Études Européennes;MAGIIE;2023;2022-23;2022;24;21;21;0;0;0;3;1;1;0;1;0;0;0;JiOMD
649;École doctorale Rosalind Franklin : Énergie, Environnement, Bio-santé;;2023;2022-23;2022;47;37;35;2;0;0;10;1;0;4;3;2;0;0;jxkg9
377;École doctorale Environnement et société;;2022;2021-22;2021;38;34;31;2;0;1;4;1;0;2;1;0;0;0;ZMG5u
458;École doctorale Sciences écologiques, vétérinaires, agronomiques et bioingénieries;SEVAB;2022;2021-22;2021;63;50;37;12;0;1;13;6;1;2;4;0;0;0;Yf3TI
478;École doctorale Sciences de Gestion;;2022;2021-22;2021;16;15;15;0;0;0;1;1;0;0;0;0;0;0;q34kB
146;École doctorale Galilée;GALILEE;2021;2020-21;2020;59;48;42;6;0;0;11;3;2;3;1;2;0;0;71hqm
515;École doctorale Complexité du vivant;CdV;2021;2020-21;2020;73;58;54;4;0;0;15;7;1;4;0;3;0;0;CbV9s
250;École doctorale Sciences chimiques;;2024;2023-24;2023;43;35;29;6;0;0;8;5;0;3;0;0;0;0;O0Fav
9;École doctorale Droit international, droit européen, relations internationales et droit comparé;;2025;2024-25;2024;29;24;21;0;0;3;5;2;1;2;0;0;0;0;v1emR
71;École doctorale Sciences pour l'ingénieur;;2025;2024-25;2024;67;40;17;23;0;0;27;7;0;9;8;3;0;0;H6UYp
184;École doctorale Mathématiques et informatique de Marseille;;2025;2024-25;2024;37;24;23;1;0;0;13;1;1;5;4;2;0;0;DDObG
221;École doctorale Augustin Cournot - Sciences économiques et de gestion - Sciences, technologies et sociétés;EDAC;2025;2024-25;2024;17;16;16;0;0;0;1;0;0;0;0;1;0;0;5z9rW
224;École doctorale Cognition, langage, interaction;;2025;2024-25;2024;45;33;32;1;0;0;12;1;0;1;10;0;0;0;7v43e
355;École doctorale Espaces, cultures, sociétés;;2025;2024-25;2024;51;48;46;0;0;2;3;0;0;1;1;1;0;0;2kMf5
398;École doctorale Géosciences, ressources naturelles et environnement;GRNE;2025;2024-25;2024;35;27;22;4;0;1;8;1;0;1;3;3;0;0;Zi4Zf
433;École doctorale Concepts et langages;;2025;2024-25;2024;64;51;48;0;0;3;13;4;0;3;3;2;1;0;v8q34
454;École doctorale Sciences de l'homme, du politique et du territoire;SHPT;2025;2024-25;2024;37;34;28;0;1;5;3;1;1;0;0;1;0;0;Opv31
536;École doctorale Sciences et agrosciences;;2025;2024-25;2024;35;31;21;9;0;1;4;1;0;0;1;2;0;0;pHfqe
573;École doctorale Interfaces : Approches Interdisciplinaires, Fondements, Applications et Innovation;ED INTERFACES;2025;2024-25;2024;62;41;25;14;1;1;21;8;1;6;3;3;0;0;gG820
599;École doctorale Droit et Science Politique;DSP;2025;2024-25;2024;22;21;21;0;0;0;1;0;0;1;0;0;0;0;6rwtT
625;École doctorale Mondes Anglophones, Germanophones, Iraniens, Indiens, et Études Européennes;MAGIIE;2025;2024-25;2024;28;24;21;0;0;3;4;2;0;0;0;2;0;0;JiOMD
647;École doctorale Sciences pour l’Ingénieur;;2025;2024-25;2024;30;20;12;8;0;0;10;0;0;2;8;0;0;0;pg354
159;École doctorale Esthétique, sciences et technologies des arts;EDESTA;2024;2023-24;2023;31;25;24;0;0;1;6;3;2;0;0;1;0;0;zj1Vj
188;École doctorale Histoire moderne et contemporaine;;2024;2023-24;2023;25;21;18;0;0;3;4;1;1;0;2;0;0;0;RSZ7F
397;École doctorale Physique et chimie des matériaux;;2024;2023-24;2023;76;59;39;20;0;0;17;3;0;11;2;1;0;0;WxSt9
475;École doctorale Mathématiques, informatique, télécommunications de Toulouse;MITT;2024;2023-24;2023;130;107;60;45;1;1;23;6;2;5;8;1;1;0;xcp2r
509;École doctorale Civilisations et sociétés euro-méditerranéennes et comparées;;2024;2023-24;2023;37;30;26;0;1;3;7;1;0;1;5;0;0;0;9tbyG
622;École doctorale Sciences du langage;SDL;2024;2023-24;2023;43;35;35;0;0;0;8;3;2;3;0;0;0;0;9DsG2
657;École doctorale Sciences du vivant;;2024;2023-24;2023;3;2;2;0;0;0;1;0;1;0;0;0;0;0;8kygb
50;École doctorale Langues, littératures et sciences humaines;LLSH;2023;2022-23;2022;48;42;38;0;0;4;6;2;1;2;0;1;0;0;8THzQ
73;École doctorale Sciences économiques, sociales, de l'aménagement et du management;SESAM;2023;2022-23;2022;37;29;26;2;0;1;8;0;1;4;1;2;0;0;IQ0Hk
85;École doctorale Sciences de la vie et de la santé;SVS;2023;2022-23;2022;62;57;53;4;0;0;5;1;2;2;0;0;0;0;YdiMF
182;École doctorale Physique et chimie-physique;;2023;2022-23;2022;75;62;50;12;0;0;13;4;0;9;0;0;0;0;3My6I
270;École doctorale Théologie et sciences religieuses;;2023;2022-23;2022;18;14;14;0;0;0;4;3;0;0;0;1;0;0;BRKC1
414;École doctorale Sciences de la vie et de la santé;;2023;2022-23;2022;145;112;112;0;0;0;33;12;2;15;3;1;0;0;YI4xS
433;École doctorale Concepts et langages;;2023;2022-23;2022;68;57;41;0;0;16;11;5;3;1;1;1;0;0;v8q34
465;École doctorale Économie Panthéon Sorbonne;EPS;2023;2022-23;2022;58;54;52;1;0;1;4;1;2;0;0;1;0;0;MV68S
475;École doctorale Mathématiques, informatique, télécommunications de Toulouse;MITT;2023;2022-23;2022;92;79;50;29;0;0;13;4;1;4;3;1;0;0;xcp2r
476;École doctorale Neurosciences et cognition;NSCO;2023;2022-23;2022;38;32;30;1;0;1;6;2;3;1;0;0;0;0;B1H0x
529;École doctorale Cultures et sociétés;CS;2023;2022-23;2022;52;48;46;0;0;2;4;4;0;0;0;0;0;0;XU9tb
563;École doctorale Médicament - Toxicologie - Chimie - Imageries;MTCI;2023;2022-23;2022;61;50;48;2;0;0;11;5;0;4;2;0;0;0;j8uk1
614;École doctorale Chimie, Écologie, Géosciences, Agrosciences - Théodore Monod;CEGA;2023;2022-23;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;uc10I
633;École doctorale Cultures, Sociétés, Territoires;CST;2023;2022-23;2022;29;22;19;0;2;1;7;3;0;0;0;4;0;0;54818
39;École doctorale Mathématiques et Informatique;EDMIB;2022;2021-22;2021;57;52;40;11;0;1;5;1;0;1;1;2;0;0;TBj2X
60;École doctorale Territoires, temps, sociétés et développement;TTSD;2022;2021-22;2021;45;42;40;1;0;1;3;1;0;1;1;0;0;0;fkIh6
370;École doctorale Lettres, sciences humaines et sociales;LSHS;2022;2021-22;2021;43;39;35;2;0;2;4;1;0;0;2;1;0;0;xAXXx
558;École doctorale Histoire, Mémoire, Patrimoine, Langage;HMPL;2022;2021-22;2021;69;59;59;0;0;0;10;3;0;2;4;1;0;0;uX3jT
610;École doctorale Sciences et Ingénierie des Systèmes, Mathématiques, Informatique;SISMI;2022;2021-22;2021;54;40;31;9;0;0;14;2;0;4;6;2;0;0;dBCUB
34;École doctorale Matériaux;;2021;2020-21;2020;37;26;9;17;0;0;11;4;0;6;0;1;0;0;1Iufh
78;École doctorale Sociétés, langages, temps, connaissances;STLC;2021;2020-21;2020;49;43;40;0;0;3;6;3;0;0;3;0;0;0;vLU3i
129;École doctorale Sciences de l'environnement d'Ile de France;SEIF;2021;2020-21;2020;59;44;36;7;0;1;15;5;1;5;2;2;0;0;TnAPh
275;École doctorale Sciences de gestion;EDSG;2021;2020-21;2020;14;13;11;0;2;0;1;0;0;1;0;0;0;0;6QC4I
305;École doctorale Énergie et environnement;E2;2021;2020-21;2020;23;21;17;4;0;0;2;2;0;0;0;0;0;0;Kbt8I
309;École doctorale Systèmes;EDSYS;2021;2020-21;2020;35;29;13;16;0;0;6;3;1;1;1;0;0;0;8TT4b
352;École doctorale Physique et sciences de la matière;;2021;2020-21;2020;73;48;35;13;0;0;25;9;3;7;1;5;0;0;fb5YC
388;École doctorale Chimie physique et chimie analytique de Paris centre;CPCA;2021;2020-21;2020;86;54;46;8;0;0;32;6;4;16;3;3;0;0;M0Hnd
446;École doctorale Biologie - Santé;EDBSL;2021;2020-21;2020;107;87;86;1;0;0;20;7;2;5;3;3;0;0;4iEUF
482;École doctorale Sciences de la matière;SDM;2021;2020-21;2020;83;61;42;19;0;0;22;12;2;6;0;2;0;0;kmeZ4
486;École doctorale Sciences économiques et de gestion;SEG;2021;2020-21;2020;35;27;23;3;1;0;8;1;0;1;3;3;0;0;h1GZ3
162;École doctorale Mécanique, énergétique, génie civil, acoustique;MEGA;2020;2019-20;2019;85;69;25;44;0;0;16;4;1;9;2;0;0;0;7wCke
171;École doctorale Toulouse sciences économiques;TSE;2020;2019-20;2019;15;14;14;0;0;0;1;0;0;0;0;1;0;0;Q5nNQ
611;École doctorale Sciences du Langage, Psychologie, Cognition, Education;SLPCE;2020;2019-20;2019;20;16;14;0;0;2;4;0;1;1;2;0;0;0;z8agK
9;École doctorale Droit international, droit européen, relations internationales et droit comparé;;2019;2018-19;2018;36;29;28;0;0;1;7;2;1;1;2;1;0;0;v1emR
98;École doctorale Droit-Normandie;EDDN;2019;2018-19;2018;17;16;14;0;0;2;1;0;1;0;0;0;0;0;9fYyW
122;École doctorale Europe latine - Amérique latine;;2019;2018-19;2018;23;15;14;0;0;1;8;5;0;0;1;2;0;0;z9lZY
146;École doctorale Galilée;GALILEE;2019;2018-19;2018;67;40;36;4;0;0;27;1;2;12;8;4;0;0;71hqm
454;École doctorale Sciences de l'homme, du politique et du territoire;SHPT;2019;2018-19;2018;47;39;37;0;0;2;8;3;1;2;2;0;0;0;Opv31
482;École doctorale Sciences de la matière;SDM;2019;2018-19;2018;80;53;39;14;0;0;27;5;1;13;3;5;0;0;kmeZ4
610;École doctorale Sciences et Ingénierie des Systèmes, Mathématiques, Informatique;SISMI;2019;2018-19;2018;52;46;39;7;0;0;6;0;0;4;1;1;0;0;dBCUB
74;École doctorale Sciences juridiques, politique et de gestion;SJPG;2018;2017-18;2017;59;51;50;0;0;1;8;0;0;1;7;0;0;0;3A2RY
113;École doctorale Histoire;;2018;2017-18;2017;39;31;28;0;0;3;8;8;0;0;0;0;0;0;G5wHs
139;École doctorale Connaissance, langage, modélisation;CLM;2018;2017-18;2017;60;44;41;2;0;1;16;2;0;5;6;3;0;0;1lxGH
224;École doctorale Cognition, langage, interaction;;2018;2017-18;2017;44;36;32;1;0;3;8;1;0;4;2;1;0;0;7v43e
304;École doctorale Sciences et environnements;;2018;2017-18;2017;20;17;17;0;0;0;3;3;0;0;0;0;0;0;2ywZn
510;École doctorale Ingénierie - Matériaux, mécanique, environnement, énergétique, procédés, production;IMEP2;2018;2017-18;2017;133;100;49;51;0;0;33;11;0;8;5;9;0;0;Ce7NF
546;École doctorale Abbé Grégoire;;2018;2017-18;2017;38;32;27;2;2;1;6;0;0;4;1;1;0;0;ZSn7q
571;École doctorale Sciences Chimiques : Molécules, Matériaux, Instrumentation et Biosystemes;2MIB;2018;2017-18;2017;74;62;50;12;0;0;12;1;1;8;2;0;0;0;zbi37
73;École doctorale Sciences économiques, sociales, de l'aménagement et du management;SESAM;2017;2016-17;2016;63;51;50;1;0;0;12;2;0;5;4;1;0;0;IQ0Hk
122;École doctorale Europe latine - Amérique latine;;2017;2016-17;2016;24;13;13;0;0;0;11;5;0;0;1;5;0;0;z9lZY
124;École doctorale Histoire de l'art et archéologie;;2017;2016-17;2016;32;29;29;0;0;0;3;2;1;0;0;0;0;0;MBN4L
180;École doctorale Sciences humaines et sociales : cultures, individus, sociétés;SHS;2017;2016-17;2016;43;32;32;0;0;0;11;3;1;1;3;3;0;0;D2BT3
8;École doctorale Histoire du droit, philosophie du droit et sociologie du droit;;2025;2024-25;2024;8;8;8;0;0;0;0;0;0;0;0;0;0;0;pGSed
34;École doctorale Matériaux;;2025;2024-25;2024;50;38;21;17;0;0;12;5;0;5;2;0;0;0;1Iufh
105;École doctorale Terre, univers, environnement;;2025;2024-25;2024;50;38;24;14;0;0;12;7;0;1;1;3;0;0;lcWAf
242;École doctorale Économie - Gestion - Normandie;;2025;2024-25;2024;19;16;16;0;0;0;3;0;0;0;3;0;0;0;z35ku
402;École doctorale Sciences de la vie et de la santé;SVS;2025;2024-25;2024;31;27;27;0;0;0;4;1;0;1;1;1;0;0;YKgsU
414;École doctorale Sciences de la vie et de la santé;;2025;2024-25;2024;146;110;103;7;0;0;36;11;2;19;3;1;0;0;YI4xS
468;École doctorale Mécanique, énergétique, génie civil, procédés;MEGEP;2025;2024-25;2024;148;108;55;53;0;0;40;10;1;16;9;4;0;0;4XUTB
