indicatorId,geoUnit,year,type,subtype,value
MOR.5T8.40510,ISR,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ISR,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,ITA,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JAM,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JOR,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,JPN,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KAZ,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KEN,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KGZ,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KHM,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KNA,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KNA,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KNA,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KOR,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,KWT,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LAO,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBN,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBR,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBR,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBR,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBY,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBY,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBY,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LBY,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LCA,2022,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2007,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2008,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2009,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LIE,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2010,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2011,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2016,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2019,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2020,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LKA,2021,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2005,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2006,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2012,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2013,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2014,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2015,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2017,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LSO,2018,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LTU,2000,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LTU,2001,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LTU,2002,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LTU,2003,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LTU,2004,Source,Data sources,UIS Education Survey
MOR.5T8.40510,LTU,2005,Source,Data sources,UIS Education Survey
